oid,Period_band_r,Amplitude_r,Mean_r,Std_r,class
497566,0.4149105716873241,0.3303155999999987,18.9289110938961,0.1784597423058715,CEP
273799,10.433827255123132,0.3566675000000003,14.965163856630264,0.2440141690020884,CEP
519970,0.8990676760902951,0.3008746999999996,15.662877332684824,0.1938713668593409,CEP
351178,3.530285904867416,0.391263949999999,19.02137430677083,0.235950985608727,CEP
169670,2.1068973218812794,0.1683836000000003,13.256935179894182,0.103724164698349,CEP
156608,0.6407229837745686,0.176398025000001,13.674882475035462,0.1178586325911483,CEP
130496,3.447649907239129,0.2788968250000003,12.733777699554231,0.1915034825552914,CEP
444852,3.1472586495738537,0.1746687999999991,15.439740740241795,0.1013703103431559,CEP
569887,10.71025873748314,0.3077383000000013,16.072273826716604,0.1763274089661041,CEP
26208,2.3167907096466296,0.1449964000000001,14.612569926919758,0.1064690260860661,CEP
473410,13.203613455951352,0.3341717749999997,18.057014742094022,0.2073362797271514,CEP
373283,4.770273365245635,0.2007322250000012,17.604917666524823,0.1390627438809272,CEP
348891,0.6948507570739925,0.2682418500000008,17.661486702807018,0.162549283430512,CEP
415544,10.497236431767668,0.2864961500000005,13.989950912636504,0.1780968400516127,CEP
162838,1.5145475761502407,0.1236650749999999,13.196287490314136,0.0750230604823969,CEP
342607,4.167580432372519,0.2573137500000015,16.59075785049505,0.1440082282156008,CEP
62502,3.058596332557406,0.1659097999999996,12.783869682194617,0.1241798277643126,CEP
174121,0.5268265135555675,0.1115035999999989,14.01836716546003,0.0598732959340321,CEP
587791,3.5368578341435937,0.1281747749999979,15.780379212876054,0.0813493456280254,CEP
27472,5.954245845754119,0.0958640499999994,13.296493663244176,0.051357545632481,CEP
519741,5.584949890641817,0.2902850999999993,14.185844529702972,0.176543869315101,CEP
145678,2.2105874668933314,0.1492486000000008,12.965861837268518,0.1864765179408435,CEP
82072,1.821668180089294,0.1963510499999996,13.315615173996177,0.1353425416199725,CEP
26163,2.118880323133614,0.2078106500000007,12.536815350129867,0.1302554905601315,CEP
599768,31.096563507442205,0.2905807500000001,16.312230205006106,0.188215984336102,CEP
15189,16.740087532109253,0.1955909499999979,18.39679049752548,0.1085759771593328,CEP
170299,0.6406365700293015,0.2459073000000007,15.786785125369455,0.172939752092393,CEP
393924,4.720496572851628,0.1196060000000001,14.36650664090909,0.0720853869431514,CEP
174527,4.507710155308726,0.2116427500000011,14.409468032644629,0.1313693484369507,CEP
177010,3.2877658549815467,0.2819385749999998,12.318953411111112,0.1863928861921589,CEP
48341,1.7890771617968428,0.1935200999999988,15.046479101908398,0.1278136012354367,CEP
533115,1.805568682240254,0.4171896249999989,17.73206061060606,0.2407181177475268,CEP
71826,1.861650015190833,0.1627606999999997,14.667717072952854,0.1172477206462295,CEP
47591,3.563390935824638,0.2487173,15.441717773307545,0.163054703627688,CEP
288174,5.015839213584417,0.4232902500000008,17.829905835655058,0.2527311829502525,CEP
294053,6.509077654581814,0.1597657249999997,17.187776153516293,0.0896662912360506,CEP
17710,3.9006363067910814,0.2080559749999997,14.007162717841602,0.1074530009607661,CEP
546432,2.057836014033876,0.1823101499999992,17.290975823691863,0.1220230540764835,CEP
446119,6.132988396017721,0.2802720499999998,13.226915562301102,0.1680710336109111,CEP
473423,2.0576131626678205,0.1886553749999988,14.880553365992416,0.1305977164968823,CEP
314762,2.645134202924919,0.3857560000000024,18.21984830505689,0.2162086631851138,CEP
170316,6.403774197057516,0.2056278999999987,12.995331677647057,0.1326482856143935,CEP
340079,6.84191523446369,0.2465868000000002,15.627143980303028,0.1422102500427676,CEP
544151,3.268536093801901,0.3648576499999976,17.27122041083871,0.2623470692633166,CEP
590685,34.29602787167978,0.4623172249999996,14.367137153460622,0.2663376376723635,CEP
455784,13.669063936392456,0.38701395,13.227032995686274,0.2664275222760376,CEP
156174,1.532010964736259,0.3357076750000001,12.72966893651877,0.2384081493499427,CEP
327639,1.866954835230588,0.3640880500000012,17.969168922994655,0.1875723110610321,CEP
555354,7.129455294445857,0.2633762499999994,16.12587529602978,0.1668245130679975,CEP
96768,1.4243945891531589,0.1058830999999989,14.599171503773585,0.0664677908461158,CEP
75254,1.2247791600562878,0.1111941000000005,15.913421052724075,0.0723713161881148,CEP
26951,7.926574885667468,0.3165607499999998,14.454767577998275,0.1692582984579859,CEP
419221,8.775980893643014,0.1719534499999992,13.863295481676648,0.1043068406003477,CEP
425584,3.308375275788879,0.1479101500000013,16.7868430552,0.0805819377756617,CEP
600152,3.596441076157416,0.2427425500000009,17.04082671965812,0.1412341943611183,CEP
72652,3.9974753112555694,0.2524304499999994,12.770327195694716,0.1662194074732193,CEP
162556,3.86100381124521,0.2974781749999993,13.887063923376624,0.2041153606239491,CEP
537912,15.212169034517542,0.3743724499999992,12.982818685642316,0.256074937257998,CEP
130412,2.7326334155213927,0.1512894500000001,13.59619172740964,0.1083354680674642,CEP
291294,35.781542282025015,0.4562363750000004,13.06915711713062,0.2870528645596211,CEP
15133,2.8235993452134363,0.1930866500000005,13.018341582747604,0.117203252232858,CEP
393014,7.835050881992283,0.4069972000000001,16.004381043830573,0.2381138525869533,CEP
487067,1.0525732125605245,0.4553117499999999,16.251047084382567,0.2867305767903083,CEP
540615,4.785894046314061,0.2604174500000011,16.024070792592592,0.1759988465896753,CEP
542282,11.343282946342118,0.3735270499999998,17.310022535625002,0.2084708006940706,CEP
278063,1.2527196666466058,0.1669251750000011,15.243229855791713,0.0946820717414895,CEP
88066,2.113459320022083,0.3623156249999999,13.564647276874004,0.2073685763727526,CEP
606343,5.637981838854997,0.3326787750000015,17.090358511286407,0.2119617877252738,CEP
503615,4.788306260143928,0.2880630499999999,14.420732868758526,0.1768034650462017,CEP
495796,0.5431364295693172,0.1617088499999992,16.06915846060606,0.0960230553254658,CEP
582397,4.004214908795913,0.1400790249999985,17.57259932839806,0.08895339200004,CEP
158270,3.135313761405825,0.3082241999999997,13.118138231315791,0.2385822246472204,CEP
20238,0.6990690754856544,0.1066129250000003,13.658515071663778,0.0525407638691943,CEP
295900,23.341523468001817,0.3639225750000001,12.908371873563215,0.2220760100767152,CEP
344010,0.4327032699122699,0.3078932499999993,16.014224745095166,0.2164483740197458,CEP
217749,2.404758829889261,0.3921010499999999,16.039407002150536,0.2240295147406129,CEP
87358,5.147656399816519,0.3455171500000009,13.634351863439306,0.2132684356657121,CEP
174087,3.1719530136521543,0.2348608499999986,15.035071043442624,0.1325521018097844,CEP
566402,3.371185286815313,0.3021039500000002,13.164017749612404,0.203243213833112,CEP
184006,1.4416875114449712,0.1472697500000013,14.597991570182556,0.078570163555224,CEP
162396,0.4933270995609895,0.2028761000000027,17.097702689512193,0.1237314457827944,CEP
588943,5.85696646068461,0.2782335500000004,13.92742691034483,0.1631204919101777,CEP
7151,1.952522780108987,0.1700071999999997,14.601348705777776,0.0982510066144158,CEP
539275,5.860579595021942,0.2949290499999986,16.138689511457034,0.1761261583441529,CEP
310145,4.294755650441546,0.3525929499999982,17.161043537783375,0.2165495276239527,CEP
61063,4.414497769196993,0.2936294000000004,13.893551583766236,0.188839706240249,CEP
481421,1.7868898483980291,0.1274404249999996,17.196322440890125,0.0749929164568549,CEP
408306,4.359797838644471,0.2776222249999982,18.16236365345238,0.1783009322503275,CEP
415931,21.566400515339968,0.3133692999999997,16.145744391549297,0.2052067472747324,CEP
538749,4.544367107109586,0.160170550000001,15.76177123,0.0909956738085792,CEP
319995,2.205967698905656,0.1482777500000009,15.027216697213625,0.1029157831494466,CEP
176860,3.6950602523607534,0.2799303499999999,13.028909060892389,0.2097621461019112,CEP
74204,1.4993686949931722,0.2459330499999996,14.506540744632764,0.1252640292035495,CEP
607465,3.438291938726356,0.1946446999999995,12.889813723365616,0.1244872266831119,CEP
160861,6.71852872642631,0.2944822,13.101101632846714,0.1996803081614769,CEP
327637,2.154927906791994,0.4894809500000008,16.436984565552994,0.2698518727846581,CEP
284487,1.8913000640758848,0.2237124500000007,18.45051899340836,0.1287806428058229,CEP
347097,3.0177888420416443,0.2359871999999985,18.63213146904762,0.1418821335951663,CEP
397412,0.459925910582365,0.1822042499999998,15.301182567532468,0.1117353006267508,CEP
89610,11.282659531453197,0.3203778500000007,12.757190177956204,0.1967430480261649,CEP
540766,3.705871113684201,0.1381309000000001,15.713295205603448,0.085635598271938,CEP
357768,0.6977085080666491,0.1433487000000006,16.466577073268528,0.0887267283982633,CEP
142201,0.679687998177907,0.2460145999999996,14.67286826909621,0.1397239153150342,CEP
433494,3.5068287906999687,0.1994721750000003,12.64183634350417,0.1082937125003878,CEP
462799,9.600807791964955,0.26166775,14.690683942706965,0.1780741796289572,CEP
455437,6.768792062334862,0.1912507999999988,16.599741377051924,0.113444978042062,CEP
575616,33.50969864666287,0.4715714500000008,15.94312641048276,0.2667104445284175,CEP
96921,0.9755595163305992,0.2431769500000014,13.856201927151051,0.1402607320559424,CEP
329777,3.2877658549815467,0.2419276249999988,14.08941810600462,0.1574962716058229,CEP
20599,5.634637883375547,0.1457369499999998,14.723418976663783,0.0836711054919267,CEP
500339,8.524001102512026,0.2658147999999984,14.125652929896908,0.164357310587538,CEP
17169,43.3789931197464,0.3784442000000005,19.011968488452386,0.2261507184667133,CEP
508667,1.5510204458971522,0.3536286500000001,14.176802855389225,0.1708254047996426,CEP
16261,23.17073201469231,0.3126177750000032,19.214635858786345,0.1873022606677779,CEP
358972,13.14878817886103,0.4366445250000001,17.298414161344535,0.2189513375523512,CEP
291493,4.695995712443452,0.3459734999999995,17.265516541016947,0.2128757525413641,CEP
612531,5.849753540856221,0.2181239249999986,18.436453979537955,0.1151437660061194,CEP
176623,2.546234188304775,0.3320937249999991,13.12098483727034,0.2464322607058937,CEP
15599,2.146650129514512,0.2059712499999992,16.75793607826087,0.1234553589811208,CEP
386225,17.19457012879043,0.4472065,17.436794754968943,0.2853089251062407,CEP
80058,0.5860760164027908,0.3486833499999999,14.132458814616498,0.206400484616423,CEP
549849,6.225425248919183,0.4242935499999998,12.695981550110863,0.2937895082385429,CEP
257367,0.7362343028371754,0.3806734249999994,18.1580973794964,0.2074185911219715,CEP
157769,5.946791487304346,0.1108069249999994,13.56953856444759,0.0962345579611664,CEP
568147,0.8387409439191139,0.1606740999999996,15.35685147363184,0.0985944499436385,CEP
477690,7.815713285295367,0.2973270500000007,16.055458784210526,0.1668718623435257,CEP
131840,4.691357751969009,0.3484833250000001,12.50436777264574,0.278217847183945,CEP
277166,2.5165562278152307,0.2414817750000004,17.977845526870748,0.1457498692500937,CEP
577014,3.458318135405728,0.3653011499999987,18.27637234271845,0.2085741869532405,CEP
405001,13.91941268251908,0.3611192750000018,17.118221235416666,0.2060031553444037,CEP
321851,8.593396149463342,0.2435627000000018,17.27978813432466,0.1428918315645296,CEP
346790,5.469199313107141,0.1995515750000009,12.684605861425576,0.1108914520188072,CEP
456705,2.3097495798084475,0.4808001750000024,16.891845939745224,0.3027805540665555,CEP
468456,5.436337154198226,0.2793731499999996,17.448906215422888,0.1861947169921032,CEP
162980,0.6029066070626813,0.140512450000001,16.409309682382133,0.0751351388674975,CEP
405035,18.81188081065974,0.4318594999999998,15.259627580487804,0.2679909816135855,CEP
157163,1.0966810936626938,0.1810319250000009,12.500979642897727,0.1830981024510939,CEP
376476,11.897306653084373,0.2999706499999979,13.365292539440992,0.1551522823221029,CEP
294088,11.771994825567257,0.2989678499999986,17.356999763464835,0.1701385627761935,CEP
18479,2.7741275467136925,0.1470792500000008,13.20392768605769,0.0875709603688985,CEP
555818,3.1671946514988623,0.1391106000000013,15.168687115563724,0.0974753924094174,CEP
300206,1.037344348567946,0.1697053999999997,15.32500438734568,0.0913091038555754,CEP
30875,3.722570553086496,0.2661866999999995,15.578100120413438,0.2093104309474662,CEP
361648,1.8074580466561003,0.11723995,17.235322450056497,0.067913831727176,CEP
547084,2.816901493583308,0.2407589000000012,16.289900288173456,0.1539718420694396,CEP
445879,4.521656073958324,0.1587839500000001,17.612409093053735,0.0840442457167009,CEP
78891,4.932502293200367,0.2248034499999995,16.311844409059827,0.1384840597868865,CEP
31306,1.549755212586322,0.1377082000000005,14.967602732297063,0.0854168248816987,CEP
578185,4.363803113263058,0.1412839999999988,16.968612057524272,0.0816768600588837,CEP
303582,11.95720527355354,0.3120427000000001,14.645783259565215,0.1845750752047016,CEP
475979,0.8182248421900306,0.1013350749999997,15.895155365037594,0.0572221361807759,CEP
145044,9.152215054918994,0.2720389249999995,13.710165934558823,0.1410261550728088,CEP
523886,13.728322114316043,0.4442424500000008,15.679752392551723,0.2794017174749115,CEP
511793,1.8845466357226228,0.1183037500000008,15.3038486087013,0.0706684744837167,CEP
567836,11.92718023072402,0.3500204,13.046132718733851,0.2346406043491884,CEP
517221,1.889419107674556,0.1251583500000013,16.414956123726707,0.0835652606680168,CEP
178019,7.509880623217618,0.2368843750000007,12.525365486125654,0.1710347057625674,CEP
82764,1.5247571957443309,0.1768455499999994,17.0411876184058,0.1064534842893957,CEP
126782,1.296397341403548,0.2105104999999998,15.860330916666667,0.1530513678729298,CEP
360598,3.1954255549425845,0.3824882500000015,16.87016622171492,0.2518617142184393,CEP
7801,3.339191355671945,0.1507828249999994,14.013341561613958,0.079993894853829,CEP
24653,0.0833969734302264,0.2028102750000009,17.405441438075314,0.1278362738553675,DSCT
5659,0.0820429490506789,0.148706924999999,16.263073998633256,0.0997846470728402,DSCT
24554,0.1406719648148369,0.0611128500000006,13.580321458611827,0.0318040268064499,DSCT
19912,0.0654876537396267,0.1812200500000003,18.94848381073944,0.0909009671256857,DSCT
18390,0.09737346568974,0.2679281499999977,19.02048603828756,0.1474925554626021,DSCT
33316,0.0992198112604099,0.0608634499999976,17.47724351539138,0.0305574811242228,DSCT
27154,0.1137738026080251,0.0348431749999997,15.137427828200693,0.0185492181482667,DSCT
2816,0.0581116163157832,0.1081399749999985,17.691579115524476,0.0598022632709035,DSCT
6632,0.0774751192483603,0.1014256500000012,17.924204903840472,0.0581648867790454,DSCT
18922,0.0930970913196295,0.1605877749999997,16.68387227356688,0.0969824138736719,DSCT
16697,0.0520612114046352,0.0948476749999995,15.668890735474864,0.0516344481994341,DSCT
35871,0.0696705648348412,0.1910323999999992,19.12467061045082,0.1062281833561522,DSCT
6986,0.1347049590698747,0.0302412499999995,14.86971610272628,0.0150341734445426,DSCT
31353,0.1356270953336343,0.0430893999999995,14.874041867847025,0.0229167489042705,DSCT
16107,0.083961934570168,0.0748357749999986,16.67836868459259,0.0396138163071925,DSCT
16234,0.0681976387571772,0.1880073499999994,16.551259364097362,0.1258459716942666,DSCT
38064,0.100720408500436,0.1677379499999993,16.40987179574468,0.1018051000534297,DSCT
36868,0.0750045349955737,0.1708624249999992,16.069189903301478,0.095090725536514,DSCT
1890,0.1228350212699459,0.0496081999999997,17.166593091005293,0.0250197791890815,DSCT
13796,0.1014615696558907,0.1018691250000003,18.22974776826923,0.0587927932718367,DSCT
8958,0.0597322707133481,0.0663947999999994,17.292101739977973,0.0372977152642516,DSCT
2075,0.1175429662107241,0.1503381499999996,16.882313502777777,0.0748614956771679,DSCT
33419,0.1099352451278679,0.0294628250000004,14.282435679396553,0.0156496065786717,DSCT
19504,0.0796054890630289,0.0975689750000015,18.18327364869338,0.050395592540104,DSCT
33238,0.1224234561518786,0.0434470000000004,16.594512302816902,0.0233296670831336,DSCT
27421,0.0984058192711271,0.1598401000000002,16.71901438921739,0.0820256625328442,DSCT
10234,0.0897394620472807,0.0641033749999993,13.577861311452514,0.0351197429774028,DSCT
20109,0.0972200150608246,0.1117482249999994,16.89270833894231,0.0591873464227117,DSCT
33962,0.0998638578559826,0.153564450000001,14.954338274022344,0.0996889624762317,DSCT
18836,0.0948941850415612,0.1425438000000003,16.39291697552448,0.0920739686454046,DSCT
19863,0.0961445924534945,0.0481495750000018,15.085637768782608,0.0232986299746325,DSCT
9043,0.0567370790329997,0.0338776000000002,15.299587352297594,0.0184114951122642,DSCT
19174,0.149574496037526,0.0349877000000011,14.705725229206626,0.0187265290036257,DSCT
35233,0.0708212576700583,0.0769257749999994,17.023764401836157,0.0421991659380655,DSCT
8090,0.0960415609538063,0.0422296499999994,14.733746264449293,0.0226483037709653,DSCT
28637,0.0663092906590039,0.0610389999999991,17.88788454888124,0.0323543620885976,DSCT
3219,0.0701982473066011,0.041749949999998,16.450939262888888,0.0212165414487936,DSCT
5263,0.1096554422909079,0.0358186000000015,15.106318225555556,0.0190043894386964,DSCT
30797,0.084118057414014,0.0433759500000014,16.77497888105082,0.0224619136711247,DSCT
5742,0.107184149875615,0.1191854250000012,18.256824170865283,0.0589140669975298,DSCT
6298,0.117538605018204,0.0483470000000005,13.490082431532848,0.0313361034673765,DSCT
2832,0.1290480268774573,0.0363440750000005,14.894872040154016,0.0193586549704381,DSCT
11168,0.186263539987093,0.0476279500000007,15.576040660510204,0.02570146626336,DSCT
27314,0.062194344514969,0.0407209000000001,14.596594795941558,0.0227100868089661,DSCT
2291,0.1353189514618936,0.0440287500000007,15.976515048945616,0.023541680306769,DSCT
6368,0.1074751684757435,0.056179525000001,16.087026723929746,0.0294793063012994,DSCT
1763,0.0578435905727462,0.0404377,16.325297903232997,0.02168805086353,DSCT
8721,0.0508953535351966,0.163281450000003,18.570978503742204,0.0879981235319171,DSCT
35241,0.1068267916641409,0.0293276250000005,15.25762691996008,0.015192661842571,DSCT
27249,0.1326352473145522,0.0477581000000002,12.947999624074075,0.0712676473170138,DSCT
2354,0.0762574383794014,0.1838192999999996,16.958473370555556,0.1143217889066147,DSCT
23554,0.0568657933306817,0.2605719500000027,19.478002651023893,0.1435296216278793,DSCT
3560,0.0520799062917701,0.1462216500000011,16.822179858912385,0.0935859103623188,DSCT
26033,0.1483957578730379,0.052060149999999,16.279937777260983,0.02913393849137,DSCT
17769,0.0988291316795898,0.0445191999999998,15.838899556359648,0.0241239143999433,DSCT
1174,0.1262424909371745,0.044988625000002,16.796931946853146,0.022978622233657,DSCT
18439,0.0867932583784188,0.0488057249999975,16.287904324242422,0.0244105965254006,DSCT
22457,0.0520365433327037,0.2037306000000001,18.08429654274905,0.1208129240312272,DSCT
2683,0.0895035749754704,0.0564732500000015,17.195345943086817,0.029982620924664,DSCT
31223,0.0729456149680092,0.1198363250000014,17.567306211139897,0.0704463276975394,DSCT
19394,0.0532618688913292,0.0683224249999998,14.424704401818182,0.0422449760127967,DSCT
14888,0.0742854835361719,0.1912193250000005,18.97162308004435,0.1042863063223663,DSCT
34473,0.146001105824263,0.0464911499999995,16.05911036104816,0.0247486490696134,DSCT
17398,0.1214088425776638,0.0307800499999997,15.177614020452566,0.0163348915961542,DSCT
8175,0.1913605644225632,0.0591504499999997,15.65389618392857,0.0328449471350722,DSCT
2673,0.109481679148692,0.0588538500000002,15.934765180815877,0.034464057724842,DSCT
34120,0.061641881979254,0.0469312500000018,16.674417313171574,0.0236900792473564,DSCT
29672,0.1274739985871288,0.0390048000000007,16.039101255440414,0.0204472325293369,DSCT
23444,0.0794959088919338,0.0776615000000013,16.770518846551724,0.042565984720638,DSCT
8274,0.0596102765329787,0.0432395999999997,15.158474323721435,0.021552382522428,DSCT
11922,0.0666949795009694,0.0468811999999996,14.764989848707756,0.0267728879943476,DSCT
13842,0.0950955561716442,0.1670823250000026,16.382560259912378,0.0989080030069215,DSCT
10427,0.0723137309856602,0.1377935749999999,18.144250384375,0.0775236665396667,DSCT
29671,0.1435739335735597,0.1525878999999985,16.50706829329268,0.0978023060954306,DSCT
11768,0.0690886415831689,0.0452871499999982,16.638045766871794,0.0237002426563949,DSCT
9465,0.129445421198574,0.1705550999999978,18.28977256009616,0.0953572834441894,DSCT
36155,0.1024208942625111,0.0453624749999992,15.792377573437498,0.0236664125481967,DSCT
25114,0.0502491284792184,0.1511469000000005,18.518820960707963,0.0844747417699862,DSCT
9291,0.0816642250949954,0.2183217999999982,16.64898580164917,0.1340853419913392,DSCT
3521,0.1288633545879986,0.0373296750000005,16.142261092677597,0.0195880079526599,DSCT
18541,0.1289613143483076,0.0635504749999995,17.557116775174215,0.0335579399569941,DSCT
17969,0.1240791914575331,0.0270971999999991,13.638084722562358,0.0141668791062247,DSCT
20472,0.0507317371484318,0.1021337500000001,17.51208799477778,0.0552986816730832,DSCT
913,0.0573915821052826,0.1396465249999998,16.597427015877436,0.086113082655221,DSCT
24025,0.1006020140819179,0.0550549000000009,15.49333906516854,0.033236014407825,DSCT
19270,0.0743922325523483,0.1426815749999992,18.362888581754994,0.0758968046839298,DSCT
35547,0.1109139215918151,0.0566119999999994,16.63642140389948,0.0301620493696077,DSCT
37906,0.0768098750195764,0.055342425,13.66739785917266,0.0294976807503159,DSCT
36624,0.0755728598574965,0.0617618499999998,16.78740682541197,0.0355110652424257,DSCT
25200,0.0652640569118589,0.1070480249999992,17.594503908203798,0.0641608778833731,DSCT
10576,0.0549069482390416,0.0621218499999987,15.90889171184669,0.0373768694824003,DSCT
21623,0.091956684130593,0.0526351999999992,16.652346885180997,0.0349620859212773,DSCT
25763,0.0982851722466914,0.0314216750000007,13.692905484958215,0.0165862803133637,DSCT
12793,0.0543969919632129,0.0769629749999989,17.874787358586957,0.0394375915486603,DSCT
10175,0.0971235992314037,0.0353710500000001,15.997412197029702,0.0183076397374361,DSCT
30962,0.1268349285938449,0.0460109749999997,15.076656331287811,0.0258199905563374,DSCT
2288,0.0636138672425978,0.0901784749999983,17.79360793729373,0.0456824224726158,DSCT
24355,0.0601719006974499,0.0719800000000008,14.531323537564102,0.0413389600264942,DSCT
14810,0.0602669508845868,0.0801629999999988,16.53858863729662,0.0429150288235381,DSCT
14706,0.09071160584066,0.0405969749999979,16.269504641511503,0.0216684142472448,DSCT
21919,0.1114794456263728,0.08091735,17.264237653217393,0.0433890010376643,DSCT
16630,0.0565786028919957,0.0679778750000004,14.88080655,0.0386631701999302,DSCT
3564,0.0896107977073262,0.0732402500000013,16.185220407235892,0.0388334899437706,DSCT
607,0.0611626702952137,0.146040450000001,17.833308558938548,0.0813594215901033,DSCT
29401,0.0710426392964896,0.0592045999999975,16.907490259102676,0.0322922931498889,DSCT
34001,0.1053524509975807,0.2130661000000007,17.97597118938207,0.1344927085779868,DSCT
47,0.1251308871471014,0.0575365999999988,13.136966640866511,0.0311006646912877,DSCT
17141,0.1095485911776784,0.0638618499999985,17.587898066191,0.0335080723615991,DSCT
1853,0.1184294891885722,0.037625049999999,15.769125335277778,0.0197732903851229,DSCT
3516,0.0861283382682074,0.0348393750000006,14.434526307658157,0.0176969928649454,DSCT
12294,0.0733021830373496,0.1679685249999991,15.00796674647676,0.1087916348478882,DSCT
3315,0.1516978109284961,0.0495338499999995,15.966030066927374,0.0280263343521655,DSCT
22344,0.0781429833208681,0.0497393749999997,16.42433712564767,0.0289776414522591,DSCT
36390,0.0902107017840895,0.0360288749999995,13.763434787464789,0.0188822330704647,DSCT
11926,0.0637847110278418,0.1458268250000003,17.04084690952381,0.0907057182334719,DSCT
30370,0.0636341077642731,0.0388872499999983,15.950229602234634,0.0202329574833256,DSCT
587,0.0956210554613903,0.2038192750000007,17.21659370125874,0.1251524750766891,DSCT
6523,0.1008546002330692,0.105962775,16.856531795494504,0.0673073602090201,DSCT
503,0.1256921256384241,0.0638525750000011,13.72606689789916,0.0335796250752853,DSCT
26079,0.1613588058128662,0.0399856749999996,13.823807485467128,0.0219637724517435,DSCT
19943,0.126364229548299,0.0594291500000014,17.385113337018254,0.0316563231352001,DSCT
2715,0.1178404076656681,0.1087102999999984,16.356076300223464,0.0572530355669877,DSCT
24178,0.0767255091961864,0.0619344749999992,16.318904755555558,0.0344797718448497,DSCT
36643,0.0588999356725632,0.0372353000000007,16.47233678538732,0.0202854508865669,DSCT
30307,0.1181613910143,0.0440001500000004,16.61770530909879,0.0224515140689191,DSCT
32299,0.1050280710621409,0.1808972249999998,15.791262218662952,0.1140529665067561,DSCT
1049,0.0627516203975082,0.1641025500000008,16.835486979776846,0.1075261523295889,DSCT
10494,0.0518416056848889,0.1482949249999983,17.49754670257186,0.0892579479959464,DSCT
28646,0.0902822914455872,0.084856049999999,17.63261865083799,0.0473056350444434,DSCT
29448,0.1073889178777555,0.1054820999999996,17.24004278747475,0.0566948865473322,DSCT
10600,0.0715544589595486,0.1615152500000007,16.837848454761907,0.1033330873260551,DSCT
35323,0.0725708755323554,0.0929203000000011,16.500799542602497,0.059191584272471,DSCT
12743,0.0512787258641905,0.0650634749999987,17.317821779218754,0.034284731864358,DSCT
24269,0.0828330597578448,0.0460166500000003,15.695443156726094,0.0254328985490687,DSCT
28347,0.063835070655766,0.0440215750000003,14.468108057103064,0.0244911078988011,DSCT
36567,0.0794563443092088,0.0401153500000024,16.759623202937853,0.0217147234642687,DSCT
31007,0.0808555306225162,0.0907774250000006,17.78916278626943,0.0508037418345409,DSCT
6596,0.1039756989169264,0.1059708750000005,17.77696211967033,0.0585736632725814,DSCT
11256,0.0523172387201531,0.1797266000000004,16.812439478014184,0.1173747971012172,DSCT
17875,0.1286295499481961,0.0680942499999996,14.978475029276314,0.0399214375112057,DSCT
12925,0.0726260752001141,0.22042845,17.489642697496873,0.1353064729766365,DSCT
16856,0.0825986316482254,0.0485477249999997,13.25949195226629,0.0263984258137508,DSCT
9115,0.0639379703345661,0.1124248749999985,18.015561989489488,0.0631081252244032,DSCT
1172,0.1211804069240135,0.1118474000000002,14.696389583068015,0.0714024803015892,DSCT
16774,0.0627342191947652,0.0632476500000009,16.956415092534993,0.0359097152751698,DSCT
14563,0.1590570428835095,0.0480241750000001,13.182317816189428,0.0253651847286894,DSCT
6849,0.0635555610509806,0.0839042499999997,16.61958560284006,0.0477286171872742,DSCT
30012,0.1336362371757222,0.1495890499999994,18.01601876107266,0.0909229245618498,DSCT
12972,0.0501344375720645,0.0504899000000005,15.88306574310532,0.0286944245273954,DSCT
10116,0.0983182284911294,0.0460891750000005,16.380028933663368,0.0222589764482605,DSCT
31735,0.0677927354212542,0.0874302500000006,15.387969570095072,0.0540079928286105,DSCT
15118,0.0743718446121982,0.2713923499999993,18.75595870210177,0.151580335488806,DSCT
17476,0.0779506320196946,0.0641880000000014,17.44123627699837,0.0348339806893047,DSCT
30401,0.0768773165082089,0.0544853249999999,16.61797483457217,0.0298665261182333,DSCT
4947,0.0726208039333313,0.085070149999999,14.562933442339371,0.0481465024727968,DSCT
35333,0.0735410746752855,0.0436017500000005,16.03052153573913,0.0230369086656174,DSCT
2631,0.0560209232198738,0.2024211999999998,17.32493617987988,0.1220692993619242,DSCT
28982,0.0592953229135694,0.0853939000000014,17.611358499305556,0.0494542053955498,DSCT
25920,0.1051466375920768,0.228190399999999,18.562396004248864,0.1350954126936325,DSCT
20706,0.0802422413060179,0.2232322500000005,18.717807614516133,0.1237733547557706,DSCT
35752,0.075647776870455,0.0987863499999992,16.71334687684659,0.0596083803956246,DSCT
21850,0.0916559210765542,0.2016639750000006,17.73311870920139,0.1158450566995942,DSCT
26309,0.0936851159212323,0.0994768500000002,18.132701046213423,0.0542939816427286,DSCT
19757,0.0543237425159379,0.0476378999999997,16.423202848084056,0.0258729105634078,DSCT
9033,0.0773140231131897,0.0803070250000015,17.881746050159744,0.0420504923097457,DSCT
34093,0.0662771399754542,0.0436799750000007,15.291173639428076,0.0228270278783201,DSCT
14160,0.1714491966302905,0.0508513499999994,15.61096679722838,0.0281569057998798,DSCT
31692,0.1120276257089093,0.0479020999999999,15.171617497748915,0.0277170088782607,DSCT
23610,0.0658061011421379,0.0651590999999989,15.968285614203896,0.0373758377531245,DSCT
1750,0.0526613366643085,0.059815425,16.705623218767506,0.0334140066903408,DSCT
36365,0.1112763893497801,0.0469918249999992,15.5178706941844,0.0258678002717288,DSCT
25400,0.0708775347950689,0.0361630999999986,14.38557687706856,0.0191036879780938,DSCT
2118,0.0683930468651806,0.2676887499999996,17.32084510247934,0.1385307732274559,DSCT
